Date,Open,High,Low,Close,Volume,VWAP,Transactions,Ticker
2022-05-23,137.79,143.26,137.65,143.11,117726265.0,141.4344,851032,AAPL
2022-05-24,140.805,141.97,137.33,140.36,104132746.0,139.4136,812515,AAPL
2022-05-25,138.43,141.785,138.34,140.52,92482696.0,140.0769,688316,AAPL
2022-05-26,137.39,144.34,137.14,143.78,90601098.0,142.3902,670652,AAPL
2022-05-27,145.39,149.68,145.26,149.64,91425110.0,148.1995,686376,AAPL
2022-05-31,149.07,150.66,146.84,148.84,103718416.0,149.0998,706652,AAPL
2022-06-01,149.9,151.74,147.68,148.71,74286635.0,149.3747,629251,AAPL
2022-06-02,147.83,151.27,146.86,151.21,72348055.0,149.5215,574552,AAPL
2022-06-03,146.9,147.97,144.46,145.38,88570289.0,145.8127,761195,AAPL
2022-06-06,147.03,148.5689,144.9,146.14,71598380.0,146.6167,605199,AAPL
2022-06-07,144.345,149.0,144.1,148.71,67808150.0,147.5529,527360,AAPL
2022-06-08,148.58,149.8697,147.46,147.96,53950201.0,148.6118,430174,AAPL
2022-06-09,147.08,147.95,142.53,142.64,69472976.0,145.3266,558178,AAPL
2022-06-10,140.28,140.76,137.06,137.13,91566637.0,138.1785,826197,AAPL
2022-06-13,132.87,135.2,131.44,131.88,122128099.0,133.128,1019929,AAPL
2022-06-14,133.13,133.89,131.48,132.76,84784326.0,132.5738,674981,AAPL
2022-06-15,134.29,137.34,132.16,135.43,91532972.0,134.625,733275,AAPL
2022-06-16,132.08,132.39,129.04,130.06,107961508.0,130.4622,909222,AAPL
2022-06-17,130.065,133.079,129.81,131.56,134520290.0,131.491,744035,AAPL
2022-06-21,133.42,137.06,133.32,135.87,81000488.0,135.8508,604547,AAPL
2022-06-22,134.79,137.76,133.91,135.35,73409234.0,135.8581,530526,AAPL
2022-06-23,136.82,138.59,135.63,138.27,72433768.0,137.2859,554898,AAPL
2022-06-24,139.9,141.91,139.77,141.66,88401837.0,140.8332,542278,AAPL
2022-06-27,142.695,143.49,140.965,141.66,70207908.0,142.0413,516175,AAPL
2022-06-28,142.13,143.422,137.325,137.44,67315328.0,139.3752,546240,AAPL
2022-06-29,137.46,140.67,136.67,139.23,66242411.0,139.2737,572553,AAPL
2022-06-30,137.25,138.37,133.7737,136.72,98964467.0,136.476,710706,AAPL
2022-07-01,136.04,139.04,135.66,138.93,71051552.0,137.4774,558680,AAPL
2022-07-05,137.77,141.61,136.93,141.56,73429641.0,139.7669,601960,AAPL
2022-07-06,141.355,144.12,141.08,142.92,74064254.0,142.5582,585624,AAPL
2022-07-07,143.29,146.55,143.28,146.35,66253709.0,145.6754,539961,AAPL
2022-07-08,145.265,147.55,145.0,147.04,64543598.0,146.6409,520274,AAPL
2022-07-11,145.67,146.64,143.78,144.87,63305113.0,145.1524,496267,AAPL
2022-07-12,145.76,148.45,145.05,145.86,77588759.0,146.7948,579531,AAPL
2022-07-13,142.99,146.45,142.1201,145.49,71185560.0,145.1932,559357,AAPL
2022-07-14,144.08,148.95,143.25,148.47,78140744.0,146.591,614951,AAPL
2022-07-15,149.78,150.86,148.2,150.17,76259931.0,149.5097,550061,AAPL
2022-07-18,150.74,151.57,146.7,147.07,81380868.0,149.0297,620449,AAPL
2022-07-19,147.92,151.23,146.91,151.0,82969067.0,149.7493,576469,AAPL
2022-07-20,151.12,153.72,150.37,153.04,64823413.0,152.6255,523491,AAPL
2022-07-21,154.5,155.57,151.94,155.35,65064436.0,154.3545,522802,AAPL
2022-07-22,155.39,156.28,153.41,154.09,66675373.0,154.6233,527310,AAPL
2022-07-25,154.01,155.04,152.28,152.95,53580745.0,153.3004,487391,AAPL
2022-07-26,152.265,153.085,150.8,151.6,55099091.0,151.6799,472001,AAPL
2022-07-27,152.58,157.33,152.16,156.79,78620688.0,155.2412,579181,AAPL
2022-07-28,156.98,157.64,154.41,157.35,81378731.0,157.4654,738631,AAPL
2022-07-29,161.24,163.63,159.5,162.51,101763760.0,162.249,773742,AAPL
2022-08-01,161.01,163.59,160.89,161.51,67778379.0,162.1045,594290,AAPL
2022-08-02,160.1,162.41,159.63,160.01,59907025.0,160.6921,543549,AAPL
2022-08-03,160.84,166.59,160.75,166.13,82507488.0,164.9105,682781,AAPL
2022-08-04,166.005,167.19,164.43,165.81,55474144.0,165.5946,525012,AAPL
2022-08-05,163.21,165.85,163.0,165.35,56696985.0,164.7432,491310,AAPL
2022-08-08,166.37,167.81,164.2,164.87,60362338.0,165.8939,540017,AAPL
2022-08-09,164.02,165.82,163.25,164.92,63075503.0,164.8395,480552,AAPL
2022-08-10,167.68,169.34,166.9,169.24,70170540.0,168.3496,559789,AAPL
2022-08-11,170.06,170.99,168.19,168.49,57142109.0,169.3737,507914,AAPL
2022-08-12,169.82,172.17,169.4,172.1,68039382.0,171.0754,557624,AAPL
2022-08-15,171.52,173.39,171.345,173.19,54091694.0,172.6254,501625,AAPL
2022-08-16,172.78,173.71,171.6618,173.03,56377050.0,172.7427,515134,AAPL
2022-08-17,172.77,176.15,172.57,174.55,79542037.0,174.3135,686577,AAPL
2022-08-18,173.75,174.9,173.12,174.15,62290075.0,174.1366,545655,AAPL
2022-08-19,173.03,173.74,171.3101,171.52,70336995.0,172.2302,573126,AAPL
2022-08-22,169.69,169.86,167.135,167.57,68975809.0,168.2677,620800,AAPL
2022-08-23,167.08,168.71,166.65,167.23,54147079.0,167.6231,494686,AAPL
2022-08-24,167.32,168.11,166.245,167.53,53841524.0,167.3144,476970,AAPL
2022-08-25,168.78,170.14,168.35,170.03,51218209.0,169.3503,465398,AAPL
2022-08-26,170.57,171.05,163.56,163.62,78960980.0,165.9997,722008,AAPL
2022-08-29,161.145,162.9,159.82,161.38,73313953.0,161.5291,640593,AAPL
2022-08-30,162.13,162.56,157.72,158.91,77906197.0,159.2926,644671,AAPL
2022-08-31,160.305,160.58,157.14,157.22,87991091.0,158.3972,606827,AAPL
2022-09-01,156.64,158.42,154.67,157.96,74229896.0,156.5232,654667,AAPL
2022-09-02,159.75,160.362,154.965,155.81,76807768.0,157.6597,646414,AAPL
2022-09-06,156.47,157.09,153.69,154.53,73714843.0,155.012,687436,AAPL
2022-09-07,154.825,156.67,153.61,155.96,87293824.0,155.306,696954,AAPL
2022-09-08,154.64,156.36,152.68,154.46,84909447.0,154.3949,697264,AAPL
2022-09-09,155.47,157.82,154.75,157.37,68081006.0,156.6625,532851,AAPL
2022-09-12,159.59,164.26,159.3,163.43,104955962.0,162.4763,801512,AAPL
2022-09-13,159.9,160.54,153.37,153.84,122651554.0,156.1544,1018108,AAPL
2022-09-14,154.785,157.1,153.6106,155.31,87935409.0,155.2607,716065,AAPL
2022-09-15,154.65,155.24,151.38,152.37,90481110.0,153.0058,741143,AAPL
2022-09-16,151.21,151.35,148.37,150.7,160940131.0,150.2326,850351,AAPL
2022-09-19,149.31,154.56,149.1,154.48,81474246.0,152.5543,671956,AAPL
2022-09-20,153.4,158.08,153.08,156.9,107639796.0,156.1314,792170,AAPL
2022-09-21,157.34,158.74,153.6,153.72,101696790.0,156.2959,785023,AAPL
2022-09-22,152.38,154.47,150.91,152.74,86652542.0,152.5709,686879,AAPL
2022-09-23,151.19,151.47,148.56,150.43,96029909.0,150.0222,766882,AAPL
2022-09-26,149.66,153.7701,149.64,150.77,93339409.0,151.5222,747666,AAPL
2022-09-27,152.74,154.72,149.945,151.76,84282741.0,152.1335,683776,AAPL
2022-09-28,147.64,150.6414,144.84,149.84,146661387.0,147.5981,1142717,AAPL
2022-09-29,146.1,146.72,140.68,142.48,128138237.0,142.9002,1067281,AAPL
2022-09-30,141.28,143.1,138.0,138.2,124910274.0,140.3818,947003,AAPL
2022-10-03,138.21,143.07,137.685,142.45,114311663.0,141.2135,838786,AAPL
2022-10-04,145.03,146.22,144.26,146.1,87780064.0,145.4907,687504,AAPL
2022-10-05,144.075,147.38,143.01,146.4,79269968.0,145.2495,605861,AAPL
2022-10-06,145.81,147.54,145.22,145.43,68308669.0,146.0741,538671,AAPL
2022-10-07,142.54,143.1,139.445,140.09,85925559.0,140.7932,666459,AAPL
2022-10-10,140.42,141.89,138.5729,140.42,74899002.0,140.1978,620863,AAPL
2022-10-11,139.9,141.35,138.22,138.98,77001872.0,139.5393,608882,AAPL
2022-10-12,139.13,140.36,138.16,138.34,69933744.0,139.0968,553185,AAPL
2022-10-13,134.99,143.59,134.37,142.99,113223975.0,139.7607,874139,AAPL
2022-10-14,144.31,144.52,138.19,138.38,88597969.0,139.9229,689680,AAPL
2022-10-17,141.065,142.9,140.27,142.41,85250639.0,141.9529,634583,AAPL
2022-10-18,145.49,146.7,140.61,143.75,99130632.0,144.0619,785416,AAPL
2022-10-19,141.69,144.9492,141.5,143.86,61757790.0,143.4441,511348,AAPL
2022-10-20,143.02,145.89,142.65,143.39,64521989.0,144.2072,517760,AAPL
2022-10-21,142.87,147.8479,142.649,147.27,86548459.0,145.5191,621571,AAPL
2022-10-24,147.185,150.23,146.0,149.45,75981918.0,148.3743,653020,AAPL
2022-10-25,150.09,152.49,149.36,152.34,74682290.0,151.4347,581421,AAPL
2022-10-26,150.96,151.99,148.04,149.35,87883672.0,150.0488,694793,AAPL
2022-10-27,148.07,149.046,144.13,144.8,109161970.0,145.3119,944053,AAPL
2022-10-28,148.2,157.5,147.82,155.74,164762371.0,154.5822,1228075,AAPL
2022-10-31,153.155,154.24,151.92,153.34,97932271.0,153.2791,726843,AAPL
2022-11-01,155.08,155.45,149.13,150.65,80379345.0,150.9807,650595,AAPL
2022-11-02,148.945,152.17,145.0,145.03,93604623.0,148.2186,788400,AAPL
2022-11-03,142.06,142.8,138.75,138.88,97917166.0,140.1145,871800,AAPL
2022-11-04,142.09,142.67,134.38,138.38,140494796.0,137.3583,1161631,AAPL
2022-11-07,137.11,139.145,135.671,138.92,83364228.0,137.4671,715005,AAPL
2022-11-08,140.41,141.43,137.49,139.5,89908477.0,139.5702,637312,AAPL
2022-11-09,138.5,138.55,134.5933,134.87,74903262.0,135.9897,632982,AAPL
2022-11-10,141.24,146.87,139.5,146.87,118854028.0,144.1322,875048,AAPL
2022-11-11,145.82,150.01,144.37,149.7,93966273.0,148.1929,742241,AAPL
2022-11-14,148.97,150.28,147.43,148.28,73374114.0,148.7236,576289,AAPL
2022-11-15,152.215,153.59,148.5613,150.04,89868332.0,151.2356,703669,AAPL
2022-11-16,149.13,149.87,147.29,148.79,64218266.0,148.6596,472247,AAPL
2022-11-17,146.43,151.48,146.15,150.72,80389400.0,149.706,563714,AAPL
2022-11-18,152.305,152.7,149.97,151.29,74829573.0,151.1944,514103,AAPL
2022-11-21,150.16,150.37,147.715,148.01,58724070.0,148.4817,504777,AAPL
2022-11-22,148.13,150.42,146.925,150.18,51804132.0,149.1957,405185,AAPL
2022-11-23,149.45,151.83,149.34,151.07,58283895.0,150.7871,444423,AAPL
2022-11-25,148.305,148.88,147.12,148.11,35195860.0,148.1668,319570,AAPL
2022-11-28,145.14,146.64,143.38,144.22,69346522.0,144.782,614357,AAPL
2022-11-29,144.29,144.81,140.355,141.17,83736803.0,142.0517,713280,AAPL
2022-11-30,141.395,148.72,140.55,148.03,111314880.0,145.1721,707647,AAPL
2022-12-01,148.21,149.13,146.61,148.31,71250416.0,148.105,525985,AAPL
2022-12-02,145.96,148.0,145.65,147.81,65438446.0,146.8594,464550,AAPL
2022-12-05,147.77,150.9199,145.77,146.63,68826442.0,147.6384,586791,AAPL
2022-12-06,147.075,147.3,141.92,142.91,64727186.0,143.7902,537304,AAPL
2022-12-07,142.19,143.37,140.0,140.94,69721094.0,141.1601,565392,AAPL
2022-12-08,142.36,143.52,141.1,142.65,62128338.0,142.5153,456121,AAPL
2022-12-09,142.34,145.57,140.9,142.16,76084511.0,143.2204,530236,AAPL
2022-12-12,142.7,144.5,141.06,144.49,70462654.0,143.0063,492710,AAPL
2022-12-13,149.5,149.9692,144.24,145.47,93486161.0,146.5933,706525,AAPL
2022-12-14,145.35,146.655,141.16,143.21,82211182.0,144.2495,597870,AAPL
2022-12-15,141.11,141.8,136.025,136.5,98463907.0,137.6359,879346,AAPL
2022-12-16,136.685,137.65,133.73,134.51,160063600.0,134.9476,821076,AAPL
2022-12-19,135.11,135.2,131.32,132.37,79592614.0,132.4667,705820,AAPL
2022-12-20,131.39,133.25,129.89,132.3,77430718.0,131.8489,640693,AAPL
2022-12-21,132.98,136.81,132.75,135.45,85927993.0,135.315,588684,AAPL
2022-12-22,134.352,134.56,130.3,132.23,77696108.0,131.8997,643294,AAPL
2022-12-23,130.92,132.415,129.64,131.86,63802893.0,131.1521,541274,AAPL
2022-12-27,131.38,131.41,128.72,130.03,69007830.0,129.9522,608331,AAPL
2022-12-28,129.67,131.0275,125.87,126.04,85438391.0,127.5918,762246,AAPL
2022-12-29,127.99,130.4814,127.73,129.61,75501810.0,129.4879,598204,AAPL
2022-12-30,128.41,129.95,127.43,129.93,76204209.0,128.8013,592655,AAPL
2023-01-03,130.28,130.9,124.17,125.07,112117471.0,125.725,1021065,AAPL
2023-01-04,126.89,128.6557,125.08,126.36,89100633.0,126.6464,770042,AAPL
2023-01-05,127.13,127.77,124.76,125.02,80716808.0,126.0883,665458,AAPL
2023-01-06,126.01,130.29,124.89,129.62,87754715.0,128.1982,711520,AAPL
2023-01-09,130.465,133.41,129.89,130.15,70790813.0,131.6292,645365,AAPL
2023-01-10,130.26,131.2636,128.12,130.73,63896155.0,129.822,554940,AAPL
2023-01-11,131.25,133.51,130.46,133.49,69458949.0,132.3081,561278,AAPL
2023-01-12,133.88,134.26,131.44,133.41,71379648.0,133.171,635331,AAPL
2023-01-13,132.03,134.92,131.66,134.76,57809719.0,133.6773,537385,AAPL
2023-01-17,134.83,137.29,134.13,135.94,63612627.0,135.7587,595831,AAPL
2023-01-18,136.815,138.61,135.03,135.21,69672800.0,136.3316,578304,AAPL
2023-01-19,134.08,136.25,133.77,135.27,58280413.0,134.9653,491674,AAPL
2023-01-20,135.28,138.02,134.22,137.87,80200655.0,136.3762,552230,AAPL
2023-01-23,138.12,143.315,137.9,141.11,81760313.0,141.2116,719288,AAPL
2023-01-24,140.305,143.16,140.3,142.53,66435142.0,142.0507,498679,AAPL
2023-01-25,140.89,142.43,138.81,141.86,65799349.0,140.7526,536505,AAPL
2023-01-26,143.17,144.25,141.9,143.96,54105068.0,143.3429,472135,AAPL
2023-01-27,143.155,147.23,143.08,145.93,70547743.0,145.8365,560022,AAPL
2023-01-30,144.955,145.55,142.85,143.0,64015274.0,143.6524,551111,AAPL
2023-01-31,142.7,144.34,142.28,144.29,65874459.0,143.6473,468170,AAPL
2023-02-01,143.97,146.61,141.32,145.43,77663426.0,143.8723,693374,AAPL
2023-02-02,148.9,151.18,148.17,150.82,118338980.0,149.3764,996203,AAPL
2023-02-03,148.03,157.38,147.83,154.5,154338835.0,154.2437,1141350,AAPL
2023-02-06,152.575,153.1,150.78,151.73,69771906.0,152.0939,583517,AAPL
2023-02-07,150.64,155.23,150.64,154.65,83322551.0,153.4202,661767,AAPL
2023-02-08,153.88,154.58,151.168,151.92,63620079.0,152.3636,524140,AAPL
2023-02-09,153.775,154.33,150.42,150.87,55994243.0,152.2769,471973,AAPL
2023-02-10,149.46,151.3401,149.22,151.01,57388108.0,150.4054,443405,AAPL
2023-02-13,150.952,154.26,150.92,153.85,62199013.0,153.231,506668,AAPL
2023-02-14,152.12,153.77,150.86,153.2,61664023.0,152.5956,528566,AAPL
2023-02-15,153.11,155.5,152.88,155.33,65665252.0,154.4536,520574,AAPL
2023-02-16,153.51,156.33,153.3475,153.71,68167942.0,154.7143,516187,AAPL
2023-02-17,152.35,153.0,150.85,152.55,59105618.0,152.0451,468580,AAPL
2023-02-21,150.2,151.3,148.405,148.48,58217230.0,149.3501,509342,AAPL
2023-02-22,148.87,149.95,147.16,148.91,51008155.0,148.5494,429775,AAPL
2023-02-23,150.09,150.34,147.24,149.4,48392049.0,148.8407,425159,AAPL
2023-02-24,147.11,147.19,145.7202,146.71,55469606.0,146.3861,472221,AAPL
2023-02-27,147.71,149.17,147.45,147.92,44998470.0,148.1344,418069,AAPL
2023-02-28,147.05,149.08,146.83,147.41,50546998.0,147.7996,383779,AAPL
2023-03-01,146.83,147.2285,145.01,145.31,55478991.0,145.868,461613,AAPL
2023-03-02,144.38,146.71,143.9,145.91,52279761.0,145.1652,413238,AAPL
2023-03-03,148.045,151.11,147.33,151.03,70725339.0,150.0304,558706,AAPL
2023-03-06,153.785,156.3,153.46,153.83,87558028.0,154.6895,691990,AAPL
2023-03-07,153.7,154.0299,151.13,151.6,56136378.0,152.2768,496631,AAPL
2023-03-08,152.81,153.47,151.83,152.87,47204791.0,152.6973,405203,AAPL
2023-03-09,153.559,154.535,150.225,150.59,53833122.0,152.4689,480909,AAPL
2023-03-10,150.21,150.94,147.6096,148.5,68559600.0,149.0716,611457,AAPL
2023-03-13,147.805,153.14,147.7,150.47,84457122.0,151.1835,760660,AAPL
2023-03-14,151.28,153.4,150.1,152.59,72045893.0,152.1061,565196,AAPL
2023-03-15,151.19,153.245,149.92,152.99,77167866.0,151.7861,703116,AAPL
2023-03-16,152.16,156.46,151.64,155.85,76206919.0,154.813,676097,AAPL
2023-03-17,156.08,156.74,154.28,155.0,98944633.0,155.3402,615778,AAPL
2023-03-20,155.07,157.82,154.15,157.4,72711415.0,156.6059,628984,AAPL
2023-03-21,157.32,159.4,156.54,159.28,73938285.0,158.3406,590982,AAPL
2023-03-22,159.3,162.14,157.81,157.83,75349311.0,159.6832,656865,AAPL
2023-03-23,158.83,161.5501,157.68,158.93,67482060.0,159.5685,614268,AAPL
2023-03-24,158.86,160.34,157.85,160.25,59006343.0,159.2417,517531,AAPL
2023-03-27,159.94,160.77,157.87,158.28,52390266.0,159.0188,518436,AAPL
2023-03-28,157.97,158.49,155.98,157.65,45992152.0,156.9785,432447,AAPL
2023-03-29,159.37,161.05,159.35,160.77,51305691.0,160.216,472077,AAPL
2023-03-30,161.53,162.47,161.271,162.36,49210289.0,162.0209,456152,AAPL
2023-03-31,162.44,165.0,161.91,164.9,68749792.0,164.0421,574409,AAPL
2023-04-03,164.27,166.29,164.22,166.17,56976187.0,165.3487,568686,AAPL
2023-04-04,166.595,166.84,165.11,165.63,46278295.0,165.9131,456306,AAPL
2023-04-05,164.74,165.05,161.8,163.76,51511744.0,163.4912,533621,AAPL
2023-04-06,162.43,164.9584,162.0,164.66,45390123.0,164.0257,446212,AAPL
2023-04-10,161.42,162.03,160.08,162.03,47670382.0,161.2628,563913,AAPL
2023-04-11,162.35,162.36,160.51,160.8,47494217.0,161.1314,490479,AAPL
2023-04-12,161.22,162.06,159.78,160.1,50133062.0,160.8845,514261,AAPL
2023-04-13,161.63,165.8,161.42,165.56,68418649.0,164.3531,595709,AAPL
2023-04-14,164.59,166.32,163.82,165.21,49314480.0,165.0394,489551,AAPL
2023-04-17,165.09,165.39,164.03,165.23,41516217.0,164.8044,483388,AAPL
2023-04-18,166.1,167.41,165.65,166.47,49915508.0,166.3535,494642,AAPL
2023-04-19,165.8,168.16,165.54,167.63,47621166.0,167.2806,473866,AAPL
2023-04-20,166.09,167.87,165.56,166.65,52456377.0,166.779,493153,AAPL
2023-04-21,165.05,166.4521,164.49,165.02,57736141.0,165.0754,520279,AAPL
2023-04-24,165.0,165.6,163.89,165.33,41449581.0,164.9397,459499,AAPL
2023-04-25,165.19,166.305,163.73,163.77,48652863.0,164.6479,501548,AAPL
2023-04-26,163.055,165.28,162.8,163.76,45487296.0,163.9084,493403,AAPL
2023-04-27,165.19,168.56,165.19,168.41,64898729.0,167.3197,575981,AAPL
2023-04-28,168.49,169.85,167.8801,169.68,55275851.0,168.9479,527763,AAPL
2023-05-01,169.28,170.45,168.64,169.59,52424936.0,169.6586,540745,AAPL
2023-05-02,170.09,170.35,167.54,168.54,48425696.0,168.6978,509755,AAPL
2023-05-03,169.5,170.92,167.16,167.45,65126998.0,169.013,610052,AAPL
2023-05-04,164.89,167.04,164.31,165.79,81225673.0,166.0983,832121,AAPL
2023-05-05,170.975,174.3,170.76,173.57,113402971.0,173.3116,915977,AAPL
2023-05-08,172.48,173.85,172.11,173.5,55962634.0,173.321,563138,AAPL
2023-05-09,173.05,173.54,171.6,171.77,45326874.0,172.3162,456209,AAPL
2023-05-10,173.02,174.03,171.9,173.555,53724501.0,173.1737,511486,AAPL
2023-05-11,173.85,174.59,172.17,173.75,49473076.0,173.4903,501955,AAPL
2023-05-12,173.62,174.06,171.0,172.57,45533138.0,172.3696,490533,AAPL
2023-05-15,173.16,173.21,171.47,172.07,37264259.0,172.1109,444785,AAPL
2023-05-16,171.99,173.1383,171.7991,172.07,42110293.0,172.2781,436165,AAPL
2023-05-17,171.71,172.925,170.4201,172.69,57934404.0,171.85,554940,AAPL
2023-05-18,173.0,175.24,172.58,175.05,65496657.0,174.3014,595692,AAPL
2023-05-19,176.39,176.39,174.94,175.16,55525641.0,175.5191,532731,AAPL
2023-05-22,173.98,174.71,173.45,174.2,43570932.0,174.1828,526393,AAPL
2023-05-23,173.13,173.3794,171.275,171.56,50745163.0,172.1908,535091,AAPL
2023-05-24,171.09,172.4183,170.52,171.84,43711588.0,171.5088,492275,AAPL
2023-05-25,172.41,173.895,171.69,172.99,55889523.0,172.8818,534909,AAPL
2023-05-26,173.32,175.77,173.11,175.43,54834975.0,175.1454,529918,AAPL
2023-05-30,176.96,178.99,176.57,177.3,55963954.0,177.4489,651318,AAPL
2023-05-31,177.325,179.35,176.76,177.25,99625288.0,177.9376,669221,AAPL
2023-06-01,177.7,180.12,176.9306,180.09,68901712.0,179.3796,624132,AAPL
2023-06-02,181.03,181.78,179.26,180.95,61996852.0,180.6479,617235,AAPL
2023-06-05,182.63,184.951,178.035,179.58,121722517.0,182.1408,1286180,AAPL
2023-06-06,179.965,180.12,177.43,179.21,64845314.0,178.7093,705164,AAPL
2023-06-07,178.44,181.21,177.32,177.82,61944615.0,178.6619,669062,AAPL
2023-06-08,177.895,180.84,177.46,180.57,50210681.0,179.5493,548456,AAPL
2023-06-09,181.5,182.23,180.63,180.96,48869360.0,181.4395,557894,AAPL
2023-06-12,181.27,183.89,180.97,183.79,54754995.0,182.836,562058,AAPL
2023-06-13,182.8,184.15,182.44,183.31,54867129.0,183.1702,608337,AAPL
2023-06-14,183.37,184.39,182.02,183.95,57462782.0,183.7101,614097,AAPL
2023-06-15,183.96,186.52,183.78,186.01,65433166.0,185.5672,697003,AAPL
2023-06-16,186.73,186.99,184.27,184.92,101151225.0,185.4644,616272,AAPL
2023-06-20,184.41,186.1,184.41,185.01,49799092.0,185.2709,577495,AAPL
2023-06-21,184.9,185.41,182.5901,183.96,49515697.0,184.0809,520855,AAPL
2023-06-22,183.74,187.045,183.67,187.0,51245327.0,186.1166,563076,AAPL
2023-06-23,185.55,187.56,185.01,186.68,53112346.0,186.4952,539704,AAPL
2023-06-26,186.83,188.05,185.23,185.27,48088661.0,186.3292,584497,AAPL
2023-06-27,185.89,188.39,185.67,188.06,50731499.0,187.4998,511869,AAPL
2023-06-28,187.93,189.9,187.6,189.25,51216801.0,188.8916,559145,AAPL
2023-06-29,189.08,190.07,188.94,189.59,46347308.0,189.5561,525367,AAPL
2023-06-30,191.63,194.48,191.26,193.97,85068452.0,193.102,774380,AAPL
2023-07-03,193.78,193.88,191.76,192.46,31458198.0,192.6624,500175,AAPL
2023-07-05,191.565,192.98,190.62,191.33,46896861.0,191.5803,560170,AAPL
2023-07-06,189.84,192.02,189.2,191.81,45155523.0,190.8214,562755,AAPL
2023-07-07,191.41,192.67,190.24,190.68,46757498.0,191.4218,538826,AAPL
2023-07-10,189.26,189.99,187.035,188.61,59912163.0,188.3628,736912,AAPL
2023-07-11,189.16,189.3,186.6,188.08,46638119.0,187.8219,577717,AAPL
2023-07-12,189.68,191.7,188.47,189.77,60750218.0,189.9586,652126,AAPL
2023-07-13,190.5,191.19,189.78,190.54,41337338.0,190.565,467952,AAPL
2023-07-14,190.23,191.1799,189.63,190.69,41616242.0,190.4662,513233,AAPL
2023-07-17,191.9,194.32,191.81,193.99,50520159.0,193.2997,602852,AAPL
2023-07-18,193.35,194.33,192.415,193.73,48153774.0,193.3846,544605,AAPL
2023-07-19,193.1,198.23,192.65,195.1,80492323.0,194.9188,776766,AAPL
2023-07-20,195.09,196.47,192.495,193.13,59581196.0,194.276,639817,AAPL
2023-07-21,194.1,194.97,191.23,191.94,71451683.0,192.5948,580360,AAPL
2023-07-24,193.41,194.91,192.25,192.75,45507451.0,193.2011,525855,AAPL
2023-07-25,193.33,194.44,192.915,193.62,37283201.0,193.804,445394,AAPL
2023-07-26,193.67,195.64,193.32,194.5,47471868.0,194.3737,502309,AAPL
2023-07-27,196.02,197.2,192.55,193.22,47439680.0,194.8773,570472,AAPL
2023-07-28,194.67,196.626,194.14,195.83,47691443.0,195.8075,519151,AAPL
2023-07-31,196.06,196.49,195.26,196.45,38824113.0,196.1507,530506,AAPL
2023-08-01,196.235,196.73,195.28,195.605,35281426.0,195.8486,477616,AAPL
2023-08-02,195.04,195.18,191.8507,192.58,50388811.0,192.9395,620582,AAPL
2023-08-03,191.57,192.37,190.69,191.17,62243282.0,191.1312,754703,AAPL
2023-08-04,185.52,187.38,181.92,181.99,115956841.0,184.279,1336765,AAPL
2023-08-07,182.13,183.13,177.35,178.85,97105069.0,179.0119,1159281,AAPL
2023-08-08,179.69,180.27,177.58,179.8,67769003.0,178.9854,709019,AAPL
2023-08-09,180.87,180.93,177.01,178.19,60303492.0,178.4887,666112,AAPL
2023-08-10,179.48,180.75,177.6,177.97,54686851.0,178.7951,652995,AAPL
2023-08-11,177.32,178.62,176.55,177.79,51036672.0,177.8056,586481,AAPL
2023-08-14,177.97,179.69,177.305,179.46,43675627.0,178.9475,564982,AAPL
2023-08-15,178.88,179.48,177.05,177.45,43574863.0,177.9886,510071,AAPL
2023-08-16,177.13,178.54,176.5,176.57,45712957.0,177.4133,526074,AAPL
2023-08-17,177.14,177.5054,173.48,174.0,66054482.0,174.5857,673083,AAPL
2023-08-18,172.3,175.1,171.96,174.49,60171878.0,173.8904,596474,AAPL
2023-08-21,175.07,176.13,173.735,175.84,46161959.0,175.2221,559658,AAPL
2023-08-22,177.06,177.68,176.25,177.23,42057245.0,177.0098,501508,AAPL
2023-08-23,178.52,181.55,178.325,181.12,52722752.0,180.6482,587165,AAPL
2023-08-24,180.674,181.104,176.01,176.38,54912798.0,177.7035,610377,AAPL
2023-08-25,177.38,179.15,175.82,178.61,51439994.0,177.9075,554789,AAPL
2023-08-28,180.09,180.59,178.545,180.19,43803238.0,179.6595,532485,AAPL
2023-08-29,179.695,184.9,179.5,184.12,52953948.0,183.28,576465,AAPL
2023-08-30,184.94,187.85,184.74,187.65,60803988.0,186.93,636448,AAPL
2023-08-31,187.84,189.12,187.48,187.87,60794467.0,188.1489,554869,AAPL
2023-09-01,189.485,189.92,188.28,189.46,45393903.0,189.0424,530273,AAPL
2023-09-05,188.28,189.98,187.61,189.7,45280027.0,189.1084,602458,AAPL
2023-09-06,188.4,188.85,181.47,182.91,81753366.0,183.786,880106,AAPL
2023-09-07,175.18,178.21,173.54,177.56,112416703.0,176.7332,1210080,AAPL
2023-09-08,178.35,180.239,177.79,178.18,65402066.0,179.0663,755389,AAPL
2023-09-11,180.07,180.3,177.34,179.36,58953052.0,178.8465,722430,AAPL
2023-09-12,179.49,180.13,174.82,176.3,90316192.0,176.7048,937419,AAPL
2023-09-13,176.51,177.3,173.98,174.21,84267928.0,175.0352,835150,AAPL
2023-09-14,174.0,176.1,173.58,175.74,60345757.0,175.3715,641017,AAPL
2023-09-15,176.48,176.495,173.82,175.01,109259461.0,175.0843,729794,AAPL
2023-09-18,176.48,179.38,176.17,177.97,67257573.0,177.8915,731278,AAPL
